Location,Room,Product,Category,PackageID,Batch,CBD,THC,CBDA,CBG,CBN,THCA,CustomerRating,MedicalBenefitsReported,RepeatPurchaseFrequency,URL,Description
Hennep,New Vault,Granddaddy Purp | Flower 3.5g,Flower,1A40A0300006EF1000017600,GDP112923,0.00%,19.40%,0.00%,0.18%,0.00%,21.40%,8,Appetite stimulation,Rarely,http://example.com/products/flower/granddaddy-purp-|-flower-3.5g,"Introducing 'Granddaddy Purp | Flower 3.5g' - an exceptional strain renowned for its powerful effects and tantalizing aroma. This premium flower comes in a convenient 3.5g package, carefully cultivated to deliver a delightful experience to cannabis connoisseurs.

Experience the potent benefits of 'Granddaddy Purp' for appetite stimulation, making it a perfect choice for those looking to enhance their culinary adventures. With a customer rating of 8, this strain has garnered"
Hennep,New Vault,Wedding  Kush Mints | Flower 3.5g,Flower,1A40A0300006EF1000019993,18359,0.06%,19.20%,0.07%,0.08%,0.00%,20.90%,5,Seizure control,Never,http://example.com/products/flower/wedding--kush-mints-|-flower-3.5g,"Introducing Wedding Kush Mints, a premium flower strain that is as exquisite as it is effective. With a potent 3.5g of beautifully cultivated buds, this product is sure to elevate your experience to new heights. 

Crafted with care and precision, Wedding Kush Mints is renowned for its exceptional Medical Benefit in seizure control, providing relief and support to those in need. Customers have rated this product a perfect 5 stars, attesting to its outstanding quality and efficacy.

Whether you are"
Hennep,New Vault,Thai Brick | Shake 7g,Flower,1A40A0300006EF1000019715,18896,0.00%,16.00%,0.00%,0.08%,0.00%,17.60%,4,Mood stabilization,Often,http://example.com/products/flower/thai-brick-|-shake-7g,"Introducing Thai Brick Shake 7g - a premium flower product that is sure to elevate your cannabis experience to new heights. Crafted with care and expertise, this strain is a favorite among our loyal customers with a solid 4-star customer rating and a purchase frequency that is nothing short of impressive.

Thai Brick Shake 7g is not your average flower - it offers more than just a remarkable high. With its exceptional mood stabilization properties, this strain is ideal for those looking to unwind, relax,"
Hennep,New Vault,Thai Brick | Shake 7g,Flower,1A40A0300006EF1000019722,18896,0.00%,16.00%,0.00%,0.08%,0.00%,17.60%,2,Pain relief,Never,http://example.com/products/flower/thai-brick-|-shake-7g,"Introducing Thai Brick | Shake 7g - your go-to solution for natural pain relief in a convenient package! Sourced from premium flower, this product is meticulously crafted to deliver exceptional quality and potency, ensuring you experience the pure essence of Thailand's finest strain.

Our Thai Brick | Shake 7g is expertly curated to address your pain relief needs effectively. Whether you're seeking relief from chronic discomfort or simply looking to unwind after a long day, this product is designed to offer you the soothing"
Hennep,New Vault,Pootie Tang x I95 | Shake 7g,Flower,1A40A0300006EF1000019913,PT112923,0.06%,20.20%,0.07%,0.09%,0.00%,22.70%,3,Appetite stimulation,Rarely,http://example.com/products/flower/pootie-tang-x-i95-|-shake-7g,"Introducing the exclusive and highly sought-after Pootie Tang x I95 | Shake 7g - a powerhouse product in the world of cannabis flowers. This exceptional blend boasts a unique combination of potency and flavor that is sure to captivate your senses and elevate your experience.

Crafted with precision and care, this shake is perfect for those seeking to stimulate their appetite and indulge in the therapeutic benefits of cannabis. The tantalizing aroma and robust flavors of Pootie Tang x I95 will leave you"
Hennep,New Vault,Bussin' | Pre-Roll 5pk 2.5g,Pre-Roll Packs,1A40A0300006EF1000017765,BU102723,0.05%,20.60%,0.05%,0.06%,0.00%,23.20%,3,Appetite stimulation,Often,http://example.com/products/pre-roll-packs/bussin'-|-pre-roll-5pk-2.5g,"Introducing Bussin' | Pre-Roll 5pk 2.5g - the ultimate solution for those looking to effectively stimulate their appetite while enjoying the convenience of pre-rolled joints. 

Crafted with precision and expertise, each pack contains five pre-rolls with a generous 2.5g of high-quality cannabis, ensuring a smooth and potent experience every time. The perfect balance of premium ingredients, meticulous preparation, and expert craftsmanship makes Bussin' pre-roll packs a must"
Hennep,New Vault,OG Strawberry | Resin Gummies 20pk,Gummies,1A40A0300006EF2000020561,OGSR2-8-24,0.0 mg/g,1.7 mg/g,0.0 mg/g,0.05 mg/g,0.0 mg/g,0.0 mg/g,4,Muscle relaxation,Often,http://example.com/products/gummies/og-strawberry-|-resin-gummies-20pk,"Introducing OG Strawberry Resin Gummies 20pk, the ultimate indulgence for anyone seeking both relaxation and delicious flavor. Specially crafted to provide a luxurious experience, these gummies deliver a burst of juicy strawberry goodness infused with high-quality resin, ensuring a potent and effective dose every time.

Savor the sweet taste of ripe strawberries while benefiting from the natural muscle relaxation properties of this premium product. Whether you're winding down after a long day or simply in need of some tranquil moments, OG Strawberry"
Hennep,New Vault,OG Strawberry | Resin Gummies 20pk,Gummies,1A40A0300006EF2000020573,OGSR2-8-24,0.0 mg/g,1.7 mg/g,0.0 mg/g,0.05 mg/g,0.0 mg/g,0.0 mg/g,4,Muscle relaxation,Rarely,http://example.com/products/gummies/og-strawberry-|-resin-gummies-20pk,"Introducing the OG Strawberry Resin Gummies - the perfect treat for both your taste buds and your muscles! Specially crafted to provide ultimate muscle relaxation, each gummy is infused with pure resin extracted from premium OG strawberries, resulting in a delectable taste experience like no other.

With a rare purchase frequency and an impressive customer rating of 4, the OG Strawberry Resin Gummies are a sought-after gem in the world of gummies. Each pack contains 20 gummies, each carefully"
Hennep,New Vault,Pomegranate R&R | 1:1 CBN:THC Bits 20pk,Gummies,1A40A0300006EF2000020106,PBRR1-18-24,0.0 mg/g,1.77 mg/g,0.0 mg/g,0.0 mg/g,1.78 mg/g,0.0 mg/g,10,Anxiety reduction,Never,http://example.com/products/gummies/pomegranate-r&r-|-1:1-cbn:thc-bits-20pk,"Introducing our Pomegranate R&R 1:1 CBN:THC Bits Gummies, designed to help you find peace and relaxation in the midst of life's chaos. With a perfect balance of CBN and THC in a 1:1 ratio, these gummies offer a gentle yet effective way to soothe anxiety and melt away stress.

Crafted using high-quality ingredients and infused with the natural goodness of pomegranate, each bite promises a burst of fruity flavor that"
Hennep,New Vault,Pomegranate R&R | 1:1 CBN:THC Bits 20pk,Gummies,1A40A0300006EF2000020107,PBRR1-18-24,0.0 mg/g,1.77 mg/g,0.0 mg/g,0.0 mg/g,1.78 mg/g,0.0 mg/g,5,Anxiety reduction,Never,http://example.com/products/gummies/pomegranate-r&r-|-1:1-cbn:thc-bits-20pk,"Introducing Pomegranate R&R 1:1 CBN:THC Bits 20pk Gummies - your perfect companion for relaxation and anxiety relief. This delightful pack of gummies not only satisfies your sweet tooth but also provides soothing benefits to help calm your mind and body.

Crafted with the optimal ratio of CBN and THC, these gummies offer a harmonious blend for ultimate relaxation. The juicy flavor of pomegranate adds a refreshing twist to your wellness routine, making"
Hennep,New Vault,Acai Affection | Bits 20pk,Gummies,1A40A0300006EF2000015121,AAB1-18-24,0.0 mg/g,2.04 mg/g,0.0 mg/g,0.04 mg/g,0.04 mg/g,0.0 mg/g,4,Improved sleep,Often,http://example.com/products/gummies/acai-affection-|-bits-20pk,"Introducing 'Acai Affection | Bits 20pk' gummies, the delicious solution to your sleep woes! With a delightful blend of acai flavor and powerful ingredients designed to promote improved sleep, these gummies are a must-have for anyone seeking a restful night's rest.

Customers rave about the effectiveness of 'Acai Affection | Bits 20pk', giving it an outstanding rating of 4 stars. Purchase Frequency is often on this popular sleep aid, demonstrating its high demand and"
Hennep,New Vault,Acai Affection | Bits 20pk,Gummies,1A40A0300006EF2000015133,AAB1-18-24,0.0 mg/g,2.04 mg/g,0.0 mg/g,0.04 mg/g,0.04 mg/g,0.0 mg/g,10,Pain relief,Rarely,http://example.com/products/gummies/acai-affection-|-bits-20pk,"Introducing our premium gummy product, 'Acai Affection | Bits 20pk', designed to provide you with the ultimate pain relief experience. Specially crafted with Acai extract, these gummies are not only delicious but also effective in alleviating your discomfort.

With a stellar Customer Rating of 10, our Acai Affection gummies have garnered rave reviews for their efficacy and taste. Customers love the convenience and relief that these gummies offer, making them a favorite choice among those seeking"
Hennep,New Vault,Guava Go | Bits 20pk,Gummies,1A40A0300006EF2000019920,GGB1-18-24,0.0 mg/g,1.93 mg/g,0.0 mg/g,0.04 mg/g,0.04 mg/g,0.0 mg/g,8,Enhanced focus,Often,http://example.com/products/gummies/guava-go-|-bits-20pk,"Introducing Guava Go | Bits 20pk - the ultimate gummy experience for enhanced focus! These delicious gummies are specially formulated to boost your concentration and productivity, making it easier than ever to stay on top of your game.

With a customer rating of 8 and a purchase frequency of often, Guava Go | Bits have quickly become a fan favorite among those looking to improve their focus and mental clarity. Each pack contains 20 bite-sized gummies bursting with mouthwatering guava flavor"
Hennep,New Vault,Guava Go | Bits 20pk,Gummies,1A40A0300006EF2000019935,GGB1-18-24,0.0 mg/g,1.93 mg/g,0.0 mg/g,0.04 mg/g,0.04 mg/g,0.0 mg/g,6,Enhanced focus,Rarely,http://example.com/products/gummies/guava-go-|-bits-20pk,"Introducing Guava Go | Bits 20pk - the ultimate gummy experience for a boost in focus like never before! These delightful gummies combine the tropical flavors of guava with a powerful formula designed to enhance your concentration and mental clarity.

Customer Rating: 6 - Customers are raving about the effectiveness and taste of Guava Go | Bits, giving it an impressive rating of 6 out of 10.

Purchase Frequency: Rarely - While these gummies are a rare find, they"
Hennep,New Vault,Yuzu Zone | Bits 20pk,Gummies,1A40A0300006EF2000022483,YB2-26-24,0.04 mg/g,1.43 mg/g,0.0 mg/g,1.24 mg/g,0.06 mg/g,0.0 mg/g,6,Muscle relaxation,Never,http://example.com/products/gummies/yuzu-zone-|-bits-20pk,"Introducing Yuzu Zone | Bits 20pk gummies - your new favorite way to unwind and relax. Crafted with the power of Yuzu, these bite-sized gummies are perfect for anyone seeking muscle relaxation in a delicious and convenient form.

Our customers love the Yuzu Zone gummies, giving it a solid rating of 6 out of 10 for its effectiveness and flavor. Even if you've never purchased similar products before, these gummies are guaranteed to impress you with their results."
Hennep,New Vault,Yuzu Zone | Bits 20pk,Gummies,1A40A0300006EF2000022484,YB2-26-24,0.04 mg/g,1.43 mg/g,0.0 mg/g,1.24 mg/g,0.06 mg/g,0.0 mg/g,8,Muscle relaxation,Rarely,http://example.com/products/gummies/yuzu-zone-|-bits-20pk,"Introducing Yuzu Zone | Bits 20pk - the ultimate solution for muscle relaxation in a delightful gummy form! Specially crafted to bring you a moment of tranquility and relief, each bite of these gummies is designed to help you unwind and relax after a long day.

With a Customer Rating of 8, our Yuzu Zone gummies have garnered praise for their effectiveness in promoting muscle relaxation. Rarely available, these gummies are a rare find that you wouldn't want to miss"
Hennep,New Vault,Bonsai Berry | Resin Gummies 20pk,Gummies,1A40A0300006EF2000020916,BBRG2-14-24,0.0 mg/g,1.36 mg/g,0.0 mg/g,0.1 mg/g,0.0 mg/g,0.0 mg/g,7,Muscle relaxation,Never,http://example.com/products/gummies/bonsai-berry-|-resin-gummies-20pk,"Introducing Bonsai Berry | Resin Gummies 20pk - your ticket to relaxation and rejuvenation! Crafted with utmost care and premium ingredients, these gummies are the perfect way to unwind and treat yourself to a blissful escape right at home. 

Each delectable gummy is infused with the natural power of Bonsai Berry and meticulously curated resin, offering you a unique and indulgent experience. Whether you're looking to ease muscle tension after a long day or simply seeking"
Hennep,New Vault,Bonsai Berry | Resin Gummies 20pk,Gummies,1A40A0300006EF2000020917,BBRG2-14-24,0.0 mg/g,1.36 mg/g,0.0 mg/g,0.1 mg/g,0.0 mg/g,0.0 mg/g,10,Seizure control,Rarely,http://example.com/products/gummies/bonsai-berry-|-resin-gummies-20pk,"Introducing the Bonsai Berry | Resin Gummies 20pk - a revolutionary product in the world of gummies! These delectable gummies come infused with the goodness of resin and the sweet flavor of bonsai berries, creating a unique and delightful treat for your taste buds.

Not only are these gummies a delicious snack, but they also offer exceptional medical benefits. With the ability to help control seizures, these gummies are a game-changer for individuals looking for natural ways to"
